runtime,release_date,imdb_id,original_title,genres,vote_average,budget,cast,production_companies,release_year,revenue,director
107,8/26/2010,1135084,Takers,Action|Crime|Drama|Thriller,6.1,32000000,Chris Brown|Hayden Christensen|Matt Dillon|Michael Ealy|Idris Elba,Rainforest Films,"2010""",69055695,John Luessenhop
119,11/23/2010,1126591,Burlesque,Drama|Romance,6.8,55000000,Cher|Christina Aguilera|Eric Dane|Cam Gigandet|Julianne Hough,Bedford Falls Productions,"2010""",89519773,Steve Antin
104,10/21/2010,1172991,The Company Men,Drama,6.4,15000000,Ben Affleck|Tommy Lee Jones|Chris Cooper|Kevin Costner|Maria Bello,Spring Creek Productions|Battle Mountain Films,"2010""",4882577,John Wells
102,9/1/2010,1322312,Going the Distance,Comedy|Drama|Romance,6.0,32000000,Drew Barrymore|Justin Long|Christina Applegate|Ron Livingston|Charlie Day,New Line Cinema|Offspring Entertainment,"2010""",42045846,Nanette Burstein
104,9/15/2010,1334260,Never Let Me Go,Drama|Romance|Science Fiction,6.7,15000000,Carey Mulligan|Andrew Garfield|Keira Knightley|Domhnall Gleeson|Andrea Riseborough,Fox Searchlight Pictures|DNA Films|Film4,"2010""",9455232,Mark Romanek
107,2/26/2010,1385867,Cop Out,Action|Comedy|Crime,5.5,30000000,Bruce Willis|Tracy Morgan|Juan Carlos HernГѓВЎndez|Seann William Scott|Michelle Trachtenberg,Warner Bros.,"2010""",55583804,Kevin Smith
115,10/8/2010,1055292,Life as We Know It,Comedy|Romance|Drama,6.5,38000000,Katherine Heigl|Josh Duhamel|Christina Hendricks|Josh Lucas|Jean Smart,Josephson Entertainment|Gold Circle Films|Village Roadshow Pictures Asia,"2010""",105610124,Greg Berlanti
97,2/15/2010,1020558,Centurion,Drama|Action|Thriller,5.7,12000000,Michael Fassbender|Olga Kurylenko|David Morrissey|Liam Cunningham|Dominic West,PathГѓВ© Pictures International|UK Film Council|Celador Films|Canal+|Warner Bros.,"2010""",6814789,Neil Marshall
105,10/7/2010,1423995,Stone,Drama,4.9,22000000,Frances Conroy|Robert De Niro|Edward Norton|Milla Jovovich,Stone Productions|Mimran Schur Pictures,"2010""",9479718,John Curran
94,3/19/2010,1196141,Diary of a Wimpy Kid,Comedy|Family,5.8,15000000,Zachary Gordon|Robert Capron|ChloГѓВ« Grace Moretz|Steve Zahn|Rachael Harris,Color Force,"2010""",75700498,Thor Freudenthal
88,8/20/2010,0464154,Piranha 3D,Comedy|Horror,5.2,24000000,Elisabeth Shue|Adam Scott|Jerry O'Connell|Steven R. McQueen|Jessica Szohr,The Weinstein Company|Atmosphere Entertainment MM|Chako Film Company|Dimension Films|Intellectual Properties Worldwide,"2010""",83188165,Alexandre Aja
102,1/12/2010,1126618,Morning Glory,Comedy|Drama|Romance,6.1,40000000,Rachel McAdams|Harrison Ford|Patrick Wilson|Jeff Goldblum|Diane Keaton,Bad Robot|Goldcrest Pictures,"2010""",58785180,Roger Michell
107,9/11/2010,1244754,Conviction,Drama,7.0,12500000,Hilary Swank|Minnie Driver|Bailee Madison|Loren Dean|John Pyper-Ferguson,Oceana Media Finance|Pantheon Entertainment Corporation|Innocence Productions|Prescience|Omega Entertainment,"2010""",6732980,Tony Goldwyn
101,1/14/2010,0808510,Tooth Fairy,Comedy|Family|Fantasy,5.2,48000000,Dwayne Johnson|Stephen Merchant|Ashley Judd|Julie Andrews|Ryan Sheckler,Dune Entertainment|Dune Entertainment III|Twentieth Century Fox|Walden Media|Mayhem Pictures,"2010""",112462508,Michael Lembeck
108,5/20/2010,0977855,Fair Game,Drama|Thriller,6.4,22000000,Naomi Watts|Sean Penn|Ty Burrell|Brooke Smith|Bruce McGill,River Road Entertainment|Participant Media,"2010""",24188922,Doug Liman
114,7/30/2010,0427152,Dinner for Schmucks,Comedy,5.4,69000000,Steve Carell|Paul Rudd|Stephanie Szostak|Jemaine Clement|Zach Galifianakis,Paramount Pictures|DreamWorks SKG|Spyglass Entertainment|Everyman Pictures|Reliance BIG Entertainment,"2010""",86387857,Jay Roach
100,11/11/2010,1564585,Skyline,Science Fiction,4.7,10000000,Eric Balfour|Scottie Thompson|David Zayas|Donald Faison|Brittany Daniel,Rogue Pictures|Relativity Media|Hydraulx|Rat Entertainment|Transmission Pictures,"2010""",66821036,Colin Strause|Greg Strause
113,4/11/2010,1226753,The Debt,Drama|Thriller,6.1,20000000,Helen Mirren|Sam Worthington|Jessica Chastain|Tom Wilkinson|CiarГѓВЎn Hinds,Miramax Films|Marv Films|Pioneer Pictures,"2010""",45636368,John Madden
82,7/30/2010,"
tt1287468",Cats & Dogs 2 : The Revenge of Kitty Galore,Comedy|Family,5.0,85000000,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,Village Roadshow Pictures,2010,112483764,Brad Peyton
90,5/21/2010,1470023,MacGruber,Action|Adventure|Comedy,5.2,10000000,Will Forte|Kristen Wiig|Val Kilmer|Ryan Phillippe|Maya Rudolph,Relativity Media,"2010""",6110000,Jorma Taccone
121,12/17/2010,1341188,How Do You Know,Comedy|Drama|Romance,4.9,120000000,Reese Witherspoon|Paul Rudd|Owen Wilson|Jack Nicholson|Kathryn Hahn,Columbia Pictures|Gracie Films|Road Rebel,"2010""",48668907,James L. Brooks
94,1/15/2010,1273678,The Spy Next Door,Action|Comedy|Family,5.4,28000000,Amber Valletta|Lucas Till|Jackie Chan|Billy Ray Cyrus|George Lopez,Robert Simonds Productions|Relativity Media|Spy Next Door,"2010""",45236543,Brian Levant
104,3/11/2010,0815236,She's Out of My League,Comedy|Romance,5.9,20000000,Alice Eve|Jay Baruchel|Mike Vogel|Krysten Ritter|Debra Jo Rupp,DreamWorks SKG|Mosaic,"2010""",49779728,Jim Field Smith
103,11/10/2010,"
tt1213648",London Boulevard,Drama|Crime,5.5,25000000,Keira Knightley|Colin Farrell|Anna Friel|Ray Winstone|Jamie Campbell Bower,GK Films|Henceforth|Projection Pictures|London Boulevard,2010,4644108,William Monahan
129,10/15/2010,1212419,Hereafter,Drama|Fantasy,5.5,50000000,Matt Damon|Bryce Dallas Howard|George McLaren|Thierry Neuvic|Cyndi Mayo Davis,"""""Amblin Entertainment|Malpaso Productions|Warner Bros.|Kennedy/Marshall Company  The""""","2010""",105197635,Clint Eastwood
107,10/8/2010,"
tt0872230",My Soul to Take,Drama|Horror|Mystery|Thriller,5.2,25000000,Max Thieriot|John Magaro|Denzel Whitaker|Zena Grey|Nick Lashaway,Relativity Media|Rogue,2010,19829957,Wes Craven
122,9/10/2010,0968264,The Conspirator,Crime|Drama|History,5.9,25000000,Evan Rachel Wood|James McAvoy|Kevin Kline|Robin Wright|Alexis Bledel,Wildwood Enterprises|American Film Company,"2010""",15478800,Robert Redford
92,4/15/2010,1321509,Death at a Funeral,Comedy,5.7,21000000,Zoe Saldana|James Marsden|Martin Lawrence|Peter Dinklage|Danny Glover,Parabolic Pictures|Screen Gems,"2010""",49050886,Neil LaBute
87,6/4/2010,1392197,Marmaduke,Family|Comedy,4.9,50000000,Owen Wilson|Emma Stone|George Lopez|Christopher Mintz-Plasse|Steve Coogan,Twentieth Century Fox Film Corporation,"2010""",83761844,Tom Dey
133,9/2/2010,1027718,Wall Street: Money Never Sleeps,Drama|Crime,5.8,70000000,Michael Douglas|Shia LaBeouf|Josh Brolin|Carey Mulligan|Frank Langella,Twentieth Century Fox Film Corporation|Dune Entertainment|Dune Entertainment III|Edward R. Pressman Film,"2010""",134748021,Oliver Stone
97,10/15/2010,1531663,Everything Must Go,Comedy|Drama|Romance,5.8,5000000,Rebecca Hall|Will Ferrell|Glenn Howerton|Laura Dern|Christopher Jordan Wallace,Birdsong Pictures|IM Global,"2010""",2614773,Dan Rush
101,2/26/2010,"
tt0455407",The Crazies,Mystery|Horror|Action,6.1,20000000,Timothy Olyphant|Radha Mitchell|Joe Anderson|Danielle Panabaker|Christie Lynn Smith,Penn Station Entertainment|Participant Media|Imagenation Abu Dhabi FZ|Overture Films,2010,54956140,Breck Eisner
88,9/17/2010,1213012,Alpha and Omega,Family|Animation,5.5,20000000,Hayden Panettiere|Justin Long|Dennis Hopper|Christina Ricci|Danny Glover,Lions Gate Family Entertainment|Relativity Media|Crest Animation Productions,"2010"";;;;;;
",39300000,Anthony Bell|Ben Gluck
80,12/11/2010,1302067,Yogi Bear,Comedy|Family|Animation|Adventure,5.1,80000000,Dan Aykroyd|Justin Timberlake|Anna Faris|Tom Cavanagh|Christine Taylor,De Line Pictures|Warner Bros. Animation|Sunswept Entertainment|Rhythm and Hues|Picnic Basket,"2010""",201584141,Eric Brevig
117,12/22/2010,1555064,Country Strong,Drama|Romance,5.9,15000000,Gwyneth Paltrow|Garrett Hedlund|Tim McGraw|Leighton Meester|Marshall Chapman,Maguire Entertainment|Screen Gems|Sony Pictures Home Entertainment,"2010""",20529194,Shana Feste
103,8/8/2010,1456941,"""""Tomorrow, When the War Began""""",Action|Adventure|Drama,6.5,27000000,Caitlin Stasey|Rachel Hurd-Wood|Phoebe Tonkin|Deniz Akdeniz|Lincoln Lewis,Omnilab Media|Ambience Entertainment,"2010""",16504936,Stuart Beattie
105,1/21/2010,1244659,Extraordinary Measures,Drama,5.8,31000000,Harrison Ford|Brendan Fraser|Keri Russell|Courtney B. Vance|Meredith Droeger,Double Feature Films|CBS Films,"2010""",15134293,Tom Vaughan
80,1/13/2010,"
tt1314655",Devil,Horror|Mystery|Thriller,5.6,10000000,Chris Messina|Jacob Vargas|Bojana NovakoviГ„вЂЎ|Logan Marshall-Green|Bokeem Woodbine,Universal Pictures|Media Rights Capital|Night Chronicles|Relativity Media,2010,33583175,John Erick Dowdle
134,10/26/2010,1423894,Barney's Version,Comedy|Drama,6.9,30000000,Paul Giamatti|Dustin Hoffman|Rosamund Pike|Minnie Driver|Rachelle Lefevre,Serendipity Point Films,"2010""",8454301,Richard J. Lewis
117,1/29/2010,1226273,Edge of Darkness,Crime|Drama|Mystery|Thriller,6.0,80000000,Mel Gibson|Ray Winstone|Danny Huston|Shawn Roberts|Denis O'Hare,Icon Productions|BBC Films|GK Films|Warner Bros.,"2010""",74901339,Martin Campbell
92,4/2/2010,0492389,Furry Vengeance,Comedy,4.7,35000000,Brendan Fraser|Ken Jeong|Brooke Shields|Angela Kinsey|Rob Riggle,Summit Entertainment|Robert Simonds Productions|Participant Media|Imagenation Abu Dhabi FZ|Furry Vengeance Productions,"2010""",39340177,Roger Kumble
107,10/26/2010,1013860,Dylan Dog: Dead of Night,Action|Comedy|Horror|Mystery|Science Fiction,4.9,20000000,Brandon Routh|Peter Stormare|Sam Huntington|Taye Diggs|Anita Briem,Hyde Park Films|platinum studios|Long Distance Films,"2010""",4634062,Kevin Munroe
118,4/1/2010,0473102,The Perfect Game,Drama|Family,5.7,12500000,"""""Clifton Collins Jr.|Cheech Marin|MoisГѓВ©s Arias|Emilie de Ravin|Jake T. Austin""""","""""HighRoad Entertainment|Prelude Pictures|Lone Runner Entertainment|Kenio Films|Perfect Game  The""""","2010""",3878993,William Dear
91,10/29/2010,1320239,Burke & Hare,Comedy|Thriller,6.0,10000000,Simon Pegg|Andy Serkis|Isla Fisher|Tom Wilkinson|Tim Curry,Ealing Studios|Fragile Films|Quickfire Films|Prescience|Aegis Film Fund,"2010""",4349187,John Landis
121,4/2/2010,"
tt1391137",Why Did I Get Married Too?,Comedy|Romance,6.0,20000000,Tyler Perry|Janet Jackson|Jill Scott|Sharon Leal|Malik Yoba,Lions Gate Films|The Tyler Perry Company,2010,60072596,Tyler Perry
97,9/9/2010,1220634,Resident Evil: Afterlife,Action|Adventure|Horror|Science Fiction,5.8,60000000,Milla Jovovich|Wentworth Miller|Ali Larter|Kim Coates|Kacey Barnfield,Impact Pictures|Davis-Films|Constantin Film Produktion,"2010""",296221663,Paul W.S. Anderson
100,11/5/2010,"
tt1396208",Action Replayy,Drama|Comedy|Romance|Foreign,4.9,10000000,Akshay Kumar|Aishwarya Rai Bachchan|Neha Dhupia|Aditya Roy Kapoor|Randhir Kapoor,PVR Cinemas|Hari Om Entertainment Co.|Blockbuster Movie Entertainers,2010,5000000,Vipul Amrutlal Shah
123,8/20/2010,1028576,Secretariat,Drama,6.6,35000000,Diane Lane|John Malkovich|Scott Glenn|Dylan Walsh|Fred Dalton Thompson,Walt Disney Pictures|Fast Track Productions|Mayhem Pictures,"2010""",60251371,Randall Wallace
178,12/18/2001,0120737,The Lord of the Rings: The Fellowship of the Ring,Adventure|Fantasy|Action,7.8,93000000,Elijah Wood|Ian McKellen|Viggo Mortensen|Liv Tyler|Orlando Bloom,WingNut Films|New Line Cinema|The Saul Zaentz Company,"2001""",871368364,Peter Jackson
152,11/16/2001,0241527,Harry Potter and the Philosopher's Stone,Adventure|Fantasy|Family,7.2,125000000,Daniel Radcliffe|Rupert Grint|Emma Watson|John Cleese|Robbie Coltrane,1492 Pictures|Warner Bros.|Heyday Films,"2001""",976475550,Chris Columbus
147,5/16/2001,0166924,Mulholland Drive,Thriller|Drama|Mystery,7.4,15000000,Naomi Watts|Laura Harring|Ann Miller|Dan Hedaya|Justin Theroux,Asymmetrical Productions|Les Films Alain Sarde|Babbo Inc.|The Picture Factory|Canal+,"2001""",20117339,David Lynch
92,11/1/2001,0198781,"""""Monsters, Inc.""""",Fantasy|Animation|Family|Comedy,7.3,115000000,John Goodman|Billy Crystal|Mary Gibbs|Steve Buscemi|James Coburn,Walt Disney Pictures|Pixar Animation Studios,"2001""",562816256,Lee Unkrich|David Silverman|Pete Docter
146,6/29/2001,0212720,A.I. Artificial Intelligence,Drama|Science Fiction|Adventure,6.6,100000000,Haley Joel Osment|Frances O'Connor|Sam Robards|Jake Thomas|Jude Law,DreamWorks SKG|Amblin Entertainment|Stanley Kubrick Productions|Warner Bros.,"2001""",235926552,Steven Spielberg
90,5/16/2001,0126029,Shrek,Adventure|Animation|Comedy|Family|Fantasy,7.1,60000000,Mike Myers|Eddie Murphy|Cameron Diaz|John Lithgow|Vincent Cassel,DreamWorks SKG|Pacific Data Images (PDI)|DreamWorks Animation,"2001""",484409218,Andrew Adamson|Vicky Jenson
97,4/13/2001,"
tt0243155",Bridget Jones's Diary,Comedy|Romance|Drama,6.5,25000000,RenГѓВ©e Zellweger|Colin Firth|Hugh Grant|Gemma Jones|Jim Broadbent,Miramax Films|Universal Pictures|Studio Canal|Working Title Films|Little Bird,2001,281929795,Sharon Maguire
116,12/7/2001,0240772,Ocean's Eleven,Thriller|Crime,7.0,85000000,George Clooney|Brad Pitt|Matt Damon|Andy GarcГѓВ­a|Julia Roberts,Village Roadshow Pictures|Section Eight|NPV Entertainment|Jerry Weintraub Productions|Warner Bros.,"2001""",450717150,Steven Soderbergh
183,5/21/2001,0213149,Pearl Harbor,History|Romance|War,6.6,140000000,Ben Affleck|Josh Hartnett|Kate Beckinsale|Cuba Gooding Jr.|Jon Voight,Jerry Bruckheimer Films|Touchstone Pictures,"2001""",449220945,Michael Bay
130,4/28/2001,0209163,The Mummy Returns,Action|Adventure|Drama|Fantasy|Horror,5.8,98000000,Brendan Fraser|Rachel Weisz|John Hannah|Arnold Vosloo|Oded Fehr,Universal Pictures|Alphaville Films|Imhotep Productions,"2001""",433013274,Stephen Sommers
95,6/2/2001,0230011,Atlantis: The Lost Empire,Animation|Family|Adventure|Science Fiction,6.5,120000000,Michael J. Fox|Corey Burton|Claudia Christian|James Garner|John Mahoney,Walt Disney Pictures|Walt Disney Feature Animation,"2001""",186053725,Gary Trousdale|Kirk Wise
100,6/11/2001,0146316,Lara Croft: Tomb Raider,Adventure|Fantasy|Action|Thriller,5.6,115000000,Angelina Jolie|Jon Voight|Iain Glen|Noah Taylor|Daniel Craig,Paramount Pictures|Toho-Towa|Mutual Film Company|Lawrence Gordon Productions|British Broadcasting Corporation (BBC),"2001""",274703340,Simon West
135,12/11/2001,0268978,A Beautiful Mind,Drama|Romance,7.5,60000000,Russell Crowe|Ed Harris|Jennifer Connelly|Christopher Plummer|Paul Bettany,Imagine Entertainment|DreamWorks SKG|Universal Pictures,"2001""",313542341,Ron Howard
108,8/10/2001,0252866,American Pie 2,Comedy|Romance,5.9,30000000,Jason Biggs|Thomas Ian Nicholas|Chris Klein|Seann William Scott|Eddie Kaye Thomas,Universal Pictures|Liveplanet|Zide-Perry Productions,"2001""",287553595,J.B. Rogers
115,8/3/2001,0247638,The Princess Diaries,Comedy|Family|Romance,6.3,37000000,Anne Hathaway|Julie Andrews|Heather Matarazzo|Robert Schwartzman|HГѓВ©ctor Elizondo,Walt Disney Pictures|BrownHouse Productions|Bottom of the Ninth Productions,"2001""",165335153,Garry Marshall
127,3/9/2001,0203009,Moulin Rouge!,Romance|Drama|Music,7.2,52500000,Nicole Kidman|Ewan McGregor|John Leguizamo|Jim Broadbent|Richard Roxburgh,Bazmark Films|Twentieth Century Fox Film Corporation,"2001""",179213434,Baz Luhrmann
119,7/25/2001,0133152,Planet of the Apes,Thriller|Science Fiction|Action|Adventure,5.5,100000000,Mark Wahlberg|Tim Roth|Helena Bonham Carter|Michael Clarke Duncan|Kris Kristofferson,"""""Twentieth Century Fox Film Corporation|Tim Burton Productions|Zanuck Company  The""""","2001""",362211740,Tim Burton
110,10/5/2001,0265666,The Royal Tenenbaums,Comedy|Drama,7.3,21000000,Gene Hackman|Anjelica Huston|Ben Stiller|Gwyneth Paltrow|Luke Wilson,Touchstone Pictures,"2001""",71441250,Wes Anderson
124,4/4/2001,0221027,Blow,Crime|Drama,7.3,53000000,Johnny Depp|PenГѓВ©lope Cruz|Ethan Suplee|Ray Liotta|Franka Potente,New Line Cinema,"2001""",83282296,Ted Demme
131,3/13/2001,"
tt0215750",Enemy at the Gates,War,7.1,70000000,Jude Law|Rachel Weisz|Ed Harris|Joseph Fiennes|Bob Hoskins,Paramount Pictures|Swanford Films|Mandalay Pictures|Little Bird|KC Medien,2001,96976270,Jean-Jacques Annaud
144,12/28/2001,0265086,Black Hawk Down,Action|History|War,7.1,92000000,Josh Hartnett|Ewan McGregor|Jason Isaacs|Tom Sizemore|William Fichtner,Jerry Bruckheimer Films|Revolution Studios|Scott Free Productions,"2001""",172989651,Ridley Scott
96,7/13/2001,0250494,Legally Blonde,Comedy,6.1,18000000,Reese Witherspoon|Luke Wilson|Selma Blair|Matthew Davis|Victor Garber,Marc Platt Productions|Metro-Goldwyn-Mayer (MGM),"2001""",141774679,Robert Luketic
132,5/11/2001,0183790,A Knight's Tale,Adventure|Drama|Romance|Action,6.5,65000000,Heath Ledger|Rufus Sewell|Shannyn Sossamon|Paul Bettany|Laura Fraser,Columbia Pictures Corporation|Escape Artists|Black and Blu Entertainment|Finestkind,"2001""",117487473,Brian Helgeland
89,9/28/2001,0196229,Zoolander,Comedy,6.1,28000000,Ben Stiller|Owen Wilson|Christine Taylor|Will Ferrell|Milla Jovovich,Paramount Pictures|Village Roadshow Pictures|NPV Entertainment|Scott Rudin Productions|Red Hour Productions,"2001""",60780981,Ben Stiller
89,12/7/2001,0277371,Not Another Teen Movie,Comedy,5.3,16000000,Chyler Leigh|Chris Evans|Jaime Pressly|Eric Christian Olsen|Mia Kirshner,Original Film|Columbia Pictures Corporation|Neal H. Moritz Productions,"2001""",66468332,Joel Gallen
83,7/4/2001,0257106,Scary Movie 2,Comedy,5.5,45000000,Anna Faris|Marlon Wayans|James DeBello|Shawn Wayans|David Cross,Gold/Miller Productions|Wayans Bros. Entertainment|Dimension Films|Brad Grey Pictures,"2001""",141220678,Keenen Ivory Wayans
90,8/3/2001,0266915,Rush Hour 2,Action|Comedy|Crime|Thriller,6.5,90000000,"""""Chris Tucker|Jackie Chan|Zhang Ziyi|Roselyn SГѓВЎnchez|Ernie Reyes",New Line Cinema,"2001""",347325802," Jr."""""
122,10/5/2001,0139654,Training Day,Action|Crime|Drama|Thriller,7.2,45000000,Denzel Washington|Ethan Hawke|Scott Glenn|Tom Berenger|Harris Yulin,Village Roadshow Pictures|NPV Entertainment|Warner Bros.|Outlaw Productions (I)|WV Films II,"2001""",104876233,Antoine Fuqua
101,8/2/2001,0230600,The Others,Horror|Drama|Mystery|Thriller,7.1,17000000,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,Cruise/Wagner Productions|Canal Plus|Sogecine|Las Producciones del Escorpion|Lucky Red,"2001""",209947037,Alejandro AmenГѓВЎbar
83,12/21/2001,0268397,Jimmy Neutron: Boy Genius,Adventure|Fantasy|Animation|Action|Comedy,5.5,25000000,Debi Derryberry|Megan Cavanagh|Mark DeCarlo|Jeffrey Garcia|Patrick Stewart,Nickelodeon Movies|Universal Cartoon Studios|Paramount Animation,"2001""",80936232,John A. Davis
104,8/22/2001,0261392,Jay and Silent Bob Strike Back,Comedy,6.3,22000000,Kevin Smith|Jason Mewes|Ben Affleck|Jeff Anderson|Brian O'Halloran,Dimension Films|View Askew Productions|Miramax,"2001""",33788161,Kevin Smith
90,10/5/2001,0240890,Serendipity,Comedy|Romance,6.6,28000000,John Cusack|Kate Beckinsale|Jeremy Piven|Bridget Moynahan|Eugene Levy,Miramax Films|Tapestry Films|Simon Fields Productions,"2001""",77516304,Peter Chelsom
87,7/4/2001,0239395,Cats & Dogs,Comedy|Family,5.0,60000000,Jeff Goldblum|Elizabeth Perkins|Alexander Pollock|Miriam Margolyes|Tobey Maguire,Village Roadshow Pictures|NPV Entertainment|Mad Chance|Zide-Perry Productions|Warner Bros.,"2001""",93375151,Lawrence Guterman
136,12/10/2001,0259711,Vanilla Sky,Drama|Mystery|Romance|Science Fiction|Thriller,6.3,68000000,Tom Cruise|PenГѓВ©lope Cruz|Cameron Diaz|Kurt Russell|Jason Lee,Paramount Pictures|Cruise-Wagner Productions|Vinyl Films,"2001""",203388341,Cameron Crowe
98,7/6/2001,0271027,Kiss of the Dragon,Action|Crime|Thriller,6.3,25000000,Jet Li|Bridget Fonda|TchГѓВ©ky Karyo|Max Ryan|Ric Young,Twentieth Century Fox Film Corporation|Current Entertainment|Immortal Entertainment|Canal+|EuropaCorp,"2001""",64437847,Chris Nahon
126,11/18/2001,0266987,Spy Game,Action|Crime|Thriller,6.5,92000000,Robert Redford|Brad Pitt|Catherine McCormack|Stephen Dillane|Larry Bryggman,Universal Pictures|Metropolitan Filmexport|Toho-Towa|Red Wagon Productions|Beacon Communications,"2001""",143049560,Tony Scott
99,6/7/2001,0244244,Swordfish,Action|Crime|Thriller,6.0,102000000,John Travolta|Hugh Jackman|Halle Berry|Don Cheadle|Sam Shepard,Village Roadshow Pictures|NPV Entertainment|Silver Pictures|Warner Bros.|Jonathan Krane Group,"2001""",147080413,Dominic Sena
114,11/1/2001,0256380,Shallow Hal,Comedy|Romance,5.5,40000000,Gwyneth Paltrow|Jack Black|Jason Alexander|Joe Viterelli|Bruce McGill,Twentieth Century Fox Film Corporation,"2001""",141069860,Bobby Farrelly|Peter Farrelly
